LOCATION	INDICATOR	SUBJECT	MEASURE	FREQUENCY	TIME	Value	Flag Codes
CHE	CCI	AMPLITUD	LTRENDIDX	M	1981-02	98.85207	
CHE	CCI	AMPLITUD	LTRENDIDX	M	1981-03	98.52566	
CHE	CCI	AMPLITUD	LTRENDIDX	M	1981-04	98.23803	
CHE	CCI	AMPLITUD	LTRENDIDX	M	1981-05	98.03622	
CHE	CCI	AMPLITUD	LTRENDIDX	M	1981-06	97.96745	
CHE	CCI	AMPLITUD	LTRENDIDX	M	1981-07	97.97499	
CHE	CCI	AMPLITUD	LTRENDIDX	M	1981-08	98.00093	
CHE	CCI	AMPLITUD	LTRENDIDX	M	1981-09	98.01283	
CHE	CCI	AMPLITUD	LTRENDIDX	M	1981-10	98.01189	
CHE	CCI	AMPLITUD	LTRENDIDX	M	1981-11	98.01073	
CHE	CCI	AMPLITUD	LTRENDIDX	M	1981-12	98.02402	
CHE	CCI	AMPLITUD	LTRENDIDX	M	1982-01	98.05939	
CHE	CCI	AMPLITUD	LTRENDIDX	M	1982-02	98.12717	
CHE	CCI	AMPLITUD	LTRENDIDX	M	1982-03	98.2281	
CHE	CCI	AMPLITUD	LTRENDIDX	M	1982-04	98.30859	
CHE	CCI	AMPLITUD	LTRENDIDX	M	1982-05	98.28638	
CHE	CCI	AMPLITUD	LTRENDIDX	M	1982-06	98.09657	
CHE	CCI	AMPLITUD	LTRENDIDX	M	1982-07	97.84032	
CHE	CCI	AMPLITUD	LTRENDIDX	M	1982-08	97.6508	
CHE	CCI	AMPLITUD	LTRENDIDX	M	1982-09	97.62563	
CHE	CCI	AMPLITUD	LTRENDIDX	M	1982-10	97.69244	
CHE	CCI	AMPLITUD	LTRENDIDX	M	1982-11	97.76395	
CHE	CCI	AMPLITUD	LTRENDIDX	M	1982-12	97.80106	
CHE	CCI	AMPLITUD	LTRENDIDX	M	1983-01	97.87113	
CHE	CCI	AMPLITUD	LTRENDIDX	M	1983-02	98.09924	
CHE	CCI	AMPLITUD	LTRENDIDX	M	1983-03	98.58627	
CHE	CCI	AMPLITUD	LTRENDIDX	M	1983-04	99.16924	
CHE	CCI	AMPLITUD	LTRENDIDX	M	1983-05	99.62803	
CHE	CCI	AMPLITUD	LTRENDIDX	M	1983-06	99.79629	
CHE	CCI	AMPLITUD	LTRENDIDX	M	1983-07	99.7966	
CHE	CCI	AMPLITUD	LTRENDIDX	M	1983-08	99.78601	
CHE	CCI	AMPLITUD	LTRENDIDX	M	1983-09	99.86958	
CHE	CCI	AMPLITUD	LTRENDIDX	M	1983-10	100.0248	
CHE	CCI	AMPLITUD	LTRENDIDX	M	1983-11	100.2047	
CHE	CCI	AMPLITUD	LTRENDIDX	M	1983-12	100.3695	
CHE	CCI	AMPLITUD	LTRENDIDX	M	1984-01	100.4936	
CHE	CCI	AMPLITUD	LTRENDIDX	M	1984-02	100.5425	
CHE	CCI	AMPLITUD	LTRENDIDX	M	1984-03	100.4907	
CHE	CCI	AMPLITUD	LTRENDIDX	M	1984-04	100.4157	
CHE	CCI	AMPLITUD	LTRENDIDX	M	1984-05	100.42	
CHE	CCI	AMPLITUD	LTRENDIDX	M	1984-06	100.5774	
CHE	CCI	AMPLITUD	LTRENDIDX	M	1984-07	100.7993	
CHE	CCI	AMPLITUD	LTRENDIDX	M	1984-08	100.9635	
CHE	CCI	AMPLITUD	LTRENDIDX	M	1984-09	100.9774	
CHE	CCI	AMPLITUD	LTRENDIDX	M	1984-10	100.8994	
CHE	CCI	AMPLITUD	LTRENDIDX	M	1984-11	100.8056	
CHE	CCI	AMPLITUD	LTRENDIDX	M	1984-12	100.7469	
CHE	CCI	AMPLITUD	LTRENDIDX	M	1985-01	100.7234	
CHE	CCI	AMPLITUD	LTRENDIDX	M	1985-02	100.7298	
CHE	CCI	AMPLITUD	LTRENDIDX	M	1985-03	100.766	
CHE	CCI	AMPLITUD	LTRENDIDX	M	1985-04	100.8178	
CHE	CCI	AMPLITUD	LTRENDIDX	M	1985-05	100.8754	
CHE	CCI	AMPLITUD	LTRENDIDX	M	1985-06	100.9366	
CHE	CCI	AMPLITUD	LTRENDIDX	M	1985-07	101.0043	
CHE	CCI	AMPLITUD	LTRENDIDX	M	1985-08	101.0891	
CHE	CCI	AMPLITUD	LTRENDIDX	M	1985-09	101.2046	
CHE	CCI	AMPLITUD	LTRENDIDX	M	1985-10	101.3468	
CHE	CCI	AMPLITUD	LTRENDIDX	M	1985-11	101.5155	
CHE	CCI	AMPLITUD	LTRENDIDX	M	1985-12	101.7094	
CHE	CCI	AMPLITUD	LTRENDIDX	M	1986-01	101.8953	
CHE	CCI	AMPLITUD	LTRENDIDX	M	1986-02	102.0197	
CHE	CCI	AMPLITUD	LTRENDIDX	M	1986-03	102.0309	
CHE	CCI	AMPLITUD	LTRENDIDX	M	1986-04	101.96	
CHE	CCI	AMPLITUD	LTRENDIDX	M	1986-05	101.8318	
CHE	CCI	AMPLITUD	LTRENDIDX	M	1986-06	101.6564	
CHE	CCI	AMPLITUD	LTRENDIDX	M	1986-07	101.4784	
CHE	CCI	AMPLITUD	LTRENDIDX	M	1986-08	101.3513	
CHE	CCI	AMPLITUD	LTRENDIDX	M	1986-09	101.3134	
CHE	CCI	AMPLITUD	LTRENDIDX	M	1986-10	101.314	
CHE	CCI	AMPLITUD	LTRENDIDX	M	1986-11	101.2876	
CHE	CCI	AMPLITUD	LTRENDIDX	M	1986-12	101.1904	
CHE	CCI	AMPLITUD	LTRENDIDX	M	1987-01	101.0635	
CHE	CCI	AMPLITUD	LTRENDIDX	M	1987-02	100.9678	
CHE	CCI	AMPLITUD	LTRENDIDX	M	1987-03	100.9491	
CHE	CCI	AMPLITUD	LTRENDIDX	M	1987-04	100.9715	
CHE	CCI	AMPLITUD	LTRENDIDX	M	1987-05	100.9851	
CHE	CCI	AMPLITUD	LTRENDIDX	M	1987-06	100.9521	
CHE	CCI	AMPLITUD	LTRENDIDX	M	1987-07	100.8822	
CHE	CCI	AMPLITUD	LTRENDIDX	M	1987-08	100.786	
CHE	CCI	AMPLITUD	LTRENDIDX	M	1987-09	100.6659	
CHE	CCI	AMPLITUD	LTRENDIDX	M	1987-10	100.5325	
CHE	CCI	AMPLITUD	LTRENDIDX	M	1987-11	100.3924	
CHE	CCI	AMPLITUD	LTRENDIDX	M	1987-12	100.2493	
CHE	CCI	AMPLITUD	LTRENDIDX	M	1988-01	100.1118	
CHE	CCI	AMPLITUD	LTRENDIDX	M	1988-02	99.99963	
CHE	CCI	AMPLITUD	LTRENDIDX	M	1988-03	99.94443	
CHE	CCI	AMPLITUD	LTRENDIDX	M	1988-04	99.96515	
CHE	CCI	AMPLITUD	LTRENDIDX	M	1988-05	100.1116	
CHE	CCI	AMPLITUD	LTRENDIDX	M	1988-06	100.432	
CHE	CCI	AMPLITUD	LTRENDIDX	M	1988-07	100.815	
CHE	CCI	AMPLITUD	LTRENDIDX	M	1988-08	101.1222	
CHE	CCI	AMPLITUD	LTRENDIDX	M	1988-09	101.259	
CHE	CCI	AMPLITUD	LTRENDIDX	M	1988-10	101.321	
CHE	CCI	AMPLITUD	LTRENDIDX	M	1988-11	101.4361	
CHE	CCI	AMPLITUD	LTRENDIDX	M	1988-12	101.6833	
CHE	CCI	AMPLITUD	LTRENDIDX	M	1989-01	101.9569	
CHE	CCI	AMPLITUD	LTRENDIDX	M	1989-02	102.0839	
CHE	CCI	AMPLITUD	LTRENDIDX	M	1989-03	101.9149	
CHE	CCI	AMPLITUD	LTRENDIDX	M	1989-04	101.5617	
CHE	CCI	AMPLITUD	LTRENDIDX	M	1989-05	101.157	
CHE	CCI	AMPLITUD	LTRENDIDX	M	1989-06	100.797	
CHE	CCI	AMPLITUD	LTRENDIDX	M	1989-07	100.5376	
CHE	CCI	AMPLITUD	LTRENDIDX	M	1989-08	100.4576	
CHE	CCI	AMPLITUD	LTRENDIDX	M	1989-09	100.6229	
CHE	CCI	AMPLITUD	LTRENDIDX	M	1989-10	100.8701	
CHE	CCI	AMPLITUD	LTRENDIDX	M	1989-11	100.9883	
CHE	CCI	AMPLITUD	LTRENDIDX	M	1989-12	100.8181	
CHE	CCI	AMPLITUD	LTRENDIDX	M	1990-01	100.4806	
CHE	CCI	AMPLITUD	LTRENDIDX	M	1990-02	100.1315	
CHE	CCI	AMPLITUD	LTRENDIDX	M	1990-03	99.8833	
CHE	CCI	AMPLITUD	LTRENDIDX	M	1990-04	99.73895	
CHE	CCI	AMPLITUD	LTRENDIDX	M	1990-05	99.68896	
CHE	CCI	AMPLITUD	LTRENDIDX	M	1990-06	99.70535	
CHE	CCI	AMPLITUD	LTRENDIDX	M	1990-07	99.64082	
CHE	CCI	AMPLITUD	LTRENDIDX	M	1990-08	99.26893	
CHE	CCI	AMPLITUD	LTRENDIDX	M	1990-09	98.40498	
CHE	CCI	AMPLITUD	LTRENDIDX	M	1990-10	97.33437	
CHE	CCI	AMPLITUD	LTRENDIDX	M	1990-11	96.43824	
CHE	CCI	AMPLITUD	LTRENDIDX	M	1990-12	96.02572	
CHE	CCI	AMPLITUD	LTRENDIDX	M	1991-01	95.99173	
CHE	CCI	AMPLITUD	LTRENDIDX	M	1991-02	96.24391	
CHE	CCI	AMPLITUD	LTRENDIDX	M	1991-03	96.75098	
CHE	CCI	AMPLITUD	LTRENDIDX	M	1991-04	97.30497	
CHE	CCI	AMPLITUD	LTRENDIDX	M	1991-05	97.66054	
CHE	CCI	AMPLITUD	LTRENDIDX	M	1991-06	97.62733	
CHE	CCI	AMPLITUD	LTRENDIDX	M	1991-07	97.36081	
CHE	CCI	AMPLITUD	LTRENDIDX	M	1991-08	97.03838	
CHE	CCI	AMPLITUD	LTRENDIDX	M	1991-09	96.76884	
CHE	CCI	AMPLITUD	LTRENDIDX	M	1991-10	96.55774	
CHE	CCI	AMPLITUD	LTRENDIDX	M	1991-11	96.3941	
CHE	CCI	AMPLITUD	LTRENDIDX	M	1991-12	96.27857	
CHE	CCI	AMPLITUD	LTRENDIDX	M	1992-01	96.20428	
CHE	CCI	AMPLITUD	LTRENDIDX	M	1992-02	96.18525	
CHE	CCI	AMPLITUD	LTRENDIDX	M	1992-03	96.24354	
CHE	CCI	AMPLITUD	LTRENDIDX	M	1992-04	96.34118	
CHE	CCI	AMPLITUD	LTRENDIDX	M	1992-05	96.43442	
CHE	CCI	AMPLITUD	LTRENDIDX	M	1992-06	96.48856	
CHE	CCI	AMPLITUD	LTRENDIDX	M	1992-07	96.49722	
CHE	CCI	AMPLITUD	LTRENDIDX	M	1992-08	96.44656	
CHE	CCI	AMPLITUD	LTRENDIDX	M	1992-09	96.32507	
CHE	CCI	AMPLITUD	LTRENDIDX	M	1992-10	96.1926	
CHE	CCI	AMPLITUD	LTRENDIDX	M	1992-11	96.1343	
CHE	CCI	AMPLITUD	LTRENDIDX	M	1992-12	96.22542	
CHE	CCI	AMPLITUD	LTRENDIDX	M	1993-01	96.42204	
CHE	CCI	AMPLITUD	LTRENDIDX	M	1993-02	96.68349	
CHE	CCI	AMPLITUD	LTRENDIDX	M	1993-03	96.98924	
CHE	CCI	AMPLITUD	LTRENDIDX	M	1993-04	97.29094	
CHE	CCI	AMPLITUD	LTRENDIDX	M	1993-05	97.53463	
CHE	CCI	AMPLITUD	LTRENDIDX	M	1993-06	97.6869	
CHE	CCI	AMPLITUD	LTRENDIDX	M	1993-07	97.81916	
CHE	CCI	AMPLITUD	LTRENDIDX	M	1993-08	98.03649	
CHE	CCI	AMPLITUD	LTRENDIDX	M	1993-09	98.42652	
CHE	CCI	AMPLITUD	LTRENDIDX	M	1993-10	98.92326	
CHE	CCI	AMPLITUD	LTRENDIDX	M	1993-11	99.44807	
CHE	CCI	AMPLITUD	LTRENDIDX	M	1993-12	99.94398	
CHE	CCI	AMPLITUD	LTRENDIDX	M	1994-01	100.3819	
CHE	CCI	AMPLITUD	LTRENDIDX	M	1994-02	100.7157	
CHE	CCI	AMPLITUD	LTRENDIDX	M	1994-03	100.896	
CHE	CCI	AMPLITUD	LTRENDIDX	M	1994-04	100.9869	
CHE	CCI	AMPLITUD	LTRENDIDX	M	1994-05	101.0471	
CHE	CCI	AMPLITUD	LTRENDIDX	M	1994-06	101.1002	
CHE	CCI	AMPLITUD	LTRENDIDX	M	1994-07	101.135	
CHE	CCI	AMPLITUD	LTRENDIDX	M	1994-08	101.1114	
CHE	CCI	AMPLITUD	LTRENDIDX	M	1994-09	100.9829	
CHE	CCI	AMPLITUD	LTRENDIDX	M	1994-10	100.7786	
CHE	CCI	AMPLITUD	LTRENDIDX	M	1994-11	100.5225	
CHE	CCI	AMPLITUD	LTRENDIDX	M	1994-12	100.2285	
CHE	CCI	AMPLITUD	LTRENDIDX	M	1995-01	99.94793	
CHE	CCI	AMPLITUD	LTRENDIDX	M	1995-02	99.75221	
CHE	CCI	AMPLITUD	LTRENDIDX	M	1995-03	99.70232	
CHE	CCI	AMPLITUD	LTRENDIDX	M	1995-04	99.73354	
CHE	CCI	AMPLITUD	LTRENDIDX	M	1995-05	99.7722	
CHE	CCI	AMPLITUD	LTRENDIDX	M	1995-06	99.77136	
CHE	CCI	AMPLITUD	LTRENDIDX	M	1995-07	99.73899	
CHE	CCI	AMPLITUD	LTRENDIDX	M	1995-08	99.68866	
CHE	CCI	AMPLITUD	LTRENDIDX	M	1995-09	99.62186	
CHE	CCI	AMPLITUD	LTRENDIDX	M	1995-10	99.52815	
CHE	CCI	AMPLITUD	LTRENDIDX	M	1995-11	99.37605	
CHE	CCI	AMPLITUD	LTRENDIDX	M	1995-12	99.13082	
CHE	CCI	AMPLITUD	LTRENDIDX	M	1996-01	98.8306	
CHE	CCI	AMPLITUD	LTRENDIDX	M	1996-02	98.51413	
CHE	CCI	AMPLITUD	LTRENDIDX	M	1996-03	98.20348	
CHE	CCI	AMPLITUD	LTRENDIDX	M	1996-04	97.90295	
CHE	CCI	AMPLITUD	LTRENDIDX	M	1996-05	97.61929	
CHE	CCI	AMPLITUD	LTRENDIDX	M	1996-06	97.3717	
CHE	CCI	AMPLITUD	LTRENDIDX	M	1996-07	97.18503	
CHE	CCI	AMPLITUD	LTRENDIDX	M	1996-08	97.12128	
CHE	CCI	AMPLITUD	LTRENDIDX	M	1996-09	97.25016	
CHE	CCI	AMPLITUD	LTRENDIDX	M	1996-10	97.49667	
CHE	CCI	AMPLITUD	LTRENDIDX	M	1996-11	97.78929	
CHE	CCI	AMPLITUD	LTRENDIDX	M	1996-12	98.09056	
CHE	CCI	AMPLITUD	LTRENDIDX	M	1997-01	98.38138	
CHE	CCI	AMPLITUD	LTRENDIDX	M	1997-02	98.65097	
CHE	CCI	AMPLITUD	LTRENDIDX	M	1997-03	98.89726	
CHE	CCI	AMPLITUD	LTRENDIDX	M	1997-04	99.14843	
CHE	CCI	AMPLITUD	LTRENDIDX	M	1997-05	99.44442	
CHE	CCI	AMPLITUD	LTRENDIDX	M	1997-06	99.81365	
CHE	CCI	AMPLITUD	LTRENDIDX	M	1997-07	100.2048	
CHE	CCI	AMPLITUD	LTRENDIDX	M	1997-08	100.5427	
CHE	CCI	AMPLITUD	LTRENDIDX	M	1997-09	100.7627	
CHE	CCI	AMPLITUD	LTRENDIDX	M	1997-10	100.8975	
CHE	CCI	AMPLITUD	LTRENDIDX	M	1997-11	100.9774	
CHE	CCI	AMPLITUD	LTRENDIDX	M	1997-12	101.0152	
CHE	CCI	AMPLITUD	LTRENDIDX	M	1998-01	101.0465	
CHE	CCI	AMPLITUD	LTRENDIDX	M	1998-02	101.1102	
CHE	CCI	AMPLITUD	LTRENDIDX	M	1998-03	101.2371	
CHE	CCI	AMPLITUD	LTRENDIDX	M	1998-04	101.4045	
CHE	CCI	AMPLITUD	LTRENDIDX	M	1998-05	101.5835	
CHE	CCI	AMPLITUD	LTRENDIDX	M	1998-06	101.745	
CHE	CCI	AMPLITUD	LTRENDIDX	M	1998-07	101.8539	
CHE	CCI	AMPLITUD	LTRENDIDX	M	1998-08	101.8485	
CHE	CCI	AMPLITUD	LTRENDIDX	M	1998-09	101.6724	
CHE	CCI	AMPLITUD	LTRENDIDX	M	1998-10	101.4197	
CHE	CCI	AMPLITUD	LTRENDIDX	M	1998-11	101.2041	
CHE	CCI	AMPLITUD	LTRENDIDX	M	1998-12	101.104	
CHE	CCI	AMPLITUD	LTRENDIDX	M	1999-01	101.0706	
CHE	CCI	AMPLITUD	LTRENDIDX	M	1999-02	101.0399	
CHE	CCI	AMPLITUD	LTRENDIDX	M	1999-03	100.9764	
CHE	CCI	AMPLITUD	LTRENDIDX	M	1999-04	100.9165	
CHE	CCI	AMPLITUD	LTRENDIDX	M	1999-05	100.9319	
CHE	CCI	AMPLITUD	LTRENDIDX	M	1999-06	101.091	
CHE	CCI	AMPLITUD	LTRENDIDX	M	1999-07	101.3439	
CHE	CCI	AMPLITUD	LTRENDIDX	M	1999-08	101.64	
CHE	CCI	AMPLITUD	LTRENDIDX	M	1999-09	101.9507	
CHE	CCI	AMPLITUD	LTRENDIDX	M	1999-10	102.2498	
CHE	CCI	AMPLITUD	LTRENDIDX	M	1999-11	102.5073	
CHE	CCI	AMPLITUD	LTRENDIDX	M	1999-12	102.696	
CHE	CCI	AMPLITUD	LTRENDIDX	M	2000-01	102.8381	
CHE	CCI	AMPLITUD	LTRENDIDX	M	2000-02	102.9505	
CHE	CCI	AMPLITUD	LTRENDIDX	M	2000-03	103.0352	
CHE	CCI	AMPLITUD	LTRENDIDX	M	2000-04	103.1001	
CHE	CCI	AMPLITUD	LTRENDIDX	M	2000-05	103.1426	
CHE	CCI	AMPLITUD	LTRENDIDX	M	2000-06	103.1521	
CHE	CCI	AMPLITUD	LTRENDIDX	M	2000-07	103.1359	
CHE	CCI	AMPLITUD	LTRENDIDX	M	2000-08	103.0943	
CHE	CCI	AMPLITUD	LTRENDIDX	M	2000-09	103.0215	
CHE	CCI	AMPLITUD	LTRENDIDX	M	2000-10	102.9316	
CHE	CCI	AMPLITUD	LTRENDIDX	M	2000-11	102.8361	
CHE	CCI	AMPLITUD	LTRENDIDX	M	2000-12	102.7384	
CHE	CCI	AMPLITUD	LTRENDIDX	M	2001-01	102.6333	
CHE	CCI	AMPLITUD	LTRENDIDX	M	2001-02	102.5086	
CHE	CCI	AMPLITUD	LTRENDIDX	M	2001-03	102.3542	
CHE	CCI	AMPLITUD	LTRENDIDX	M	2001-04	102.1901	
CHE	CCI	AMPLITUD	LTRENDIDX	M	2001-05	102.0295	
CHE	CCI	AMPLITUD	LTRENDIDX	M	2001-06	101.85	
CHE	CCI	AMPLITUD	LTRENDIDX	M	2001-07	101.5632	
CHE	CCI	AMPLITUD	LTRENDIDX	M	2001-08	101.0181	
CHE	CCI	AMPLITUD	LTRENDIDX	M	2001-09	100.1117	
CHE	CCI	AMPLITUD	LTRENDIDX	M	2001-10	99.15882	
CHE	CCI	AMPLITUD	LTRENDIDX	M	2001-11	98.61823	
CHE	CCI	AMPLITUD	LTRENDIDX	M	2001-12	98.86573	
CHE	CCI	AMPLITUD	LTRENDIDX	M	2002-01	99.55476	
CHE	CCI	AMPLITUD	LTRENDIDX	M	2002-02	100.2644	
CHE	CCI	AMPLITUD	LTRENDIDX	M	2002-03	100.7055	
CHE	CCI	AMPLITUD	LTRENDIDX	M	2002-04	100.9071	
CHE	CCI	AMPLITUD	LTRENDIDX	M	2002-05	100.9151	
CHE	CCI	AMPLITUD	LTRENDIDX	M	2002-06	100.7319	
CHE	CCI	AMPLITUD	LTRENDIDX	M	2002-07	100.4484	
CHE	CCI	AMPLITUD	LTRENDIDX	M	2002-08	100.1341	
CHE	CCI	AMPLITUD	LTRENDIDX	M	2002-09	99.82664	
CHE	CCI	AMPLITUD	LTRENDIDX	M	2002-10	99.55254	
CHE	CCI	AMPLITUD	LTRENDIDX	M	2002-11	99.34835	
CHE	CCI	AMPLITUD	LTRENDIDX	M	2002-12	99.24881	
CHE	CCI	AMPLITUD	LTRENDIDX	M	2003-01	99.20493	
CHE	CCI	AMPLITUD	LTRENDIDX	M	2003-02	99.16736	
CHE	CCI	AMPLITUD	LTRENDIDX	M	2003-03	99.11417	
CHE	CCI	AMPLITUD	LTRENDIDX	M	2003-04	99.07227	
CHE	CCI	AMPLITUD	LTRENDIDX	M	2003-05	99.09846	
CHE	CCI	AMPLITUD	LTRENDIDX	M	2003-06	99.24921	
CHE	CCI	AMPLITUD	LTRENDIDX	M	2003-07	99.48223	
CHE	CCI	AMPLITUD	LTRENDIDX	M	2003-08	99.75755	
CHE	CCI	AMPLITUD	LTRENDIDX	M	2003-09	100.0562	
CHE	CCI	AMPLITUD	LTRENDIDX	M	2003-10	100.3567	
CHE	CCI	AMPLITUD	LTRENDIDX	M	2003-11	100.6391	
CHE	CCI	AMPLITUD	LTRENDIDX	M	2003-12	100.8871	
CHE	CCI	AMPLITUD	LTRENDIDX	M	2004-01	101.1089	
CHE	CCI	AMPLITUD	LTRENDIDX	M	2004-02	101.3053	
CHE	CCI	AMPLITUD	LTRENDIDX	M	2004-03	101.4652	
CHE	CCI	AMPLITUD	LTRENDIDX	M	2004-04	101.5856	
CHE	CCI	AMPLITUD	LTRENDIDX	M	2004-05	101.6439	
CHE	CCI	AMPLITUD	LTRENDIDX	M	2004-06	101.6086	
CHE	CCI	AMPLITUD	LTRENDIDX	M	2004-07	101.5127	
CHE	CCI	AMPLITUD	LTRENDIDX	M	2004-08	101.3831	
CHE	CCI	AMPLITUD	LTRENDIDX	M	2004-09	101.2304	
CHE	CCI	AMPLITUD	LTRENDIDX	M	2004-10	101.0727	
CHE	CCI	AMPLITUD	LTRENDIDX	M	2004-11	100.9282	
CHE	CCI	AMPLITUD	LTRENDIDX	M	2004-12	100.812	
CHE	CCI	AMPLITUD	LTRENDIDX	M	2005-01	100.7204	
CHE	CCI	AMPLITUD	LTRENDIDX	M	2005-02	100.653	
CHE	CCI	AMPLITUD	LTRENDIDX	M	2005-03	100.61	
CHE	CCI	AMPLITUD	LTRENDIDX	M	2005-04	100.5649	
CHE	CCI	AMPLITUD	LTRENDIDX	M	2005-05	100.4833	
CHE	CCI	AMPLITUD	LTRENDIDX	M	2005-06	100.3427	
CHE	CCI	AMPLITUD	LTRENDIDX	M	2005-07	100.1895	
CHE	CCI	AMPLITUD	LTRENDIDX	M	2005-08	100.0963	
CHE	CCI	AMPLITUD	LTRENDIDX	M	2005-09	100.1327	
CHE	CCI	AMPLITUD	LTRENDIDX	M	2005-10	100.2755	
CHE	CCI	AMPLITUD	LTRENDIDX	M	2005-11	100.5142	
CHE	CCI	AMPLITUD	LTRENDIDX	M	2005-12	100.8502	
CHE	CCI	AMPLITUD	LTRENDIDX	M	2006-01	101.2004	
CHE	CCI	AMPLITUD	LTRENDIDX	M	2006-02	101.4602	
CHE	CCI	AMPLITUD	LTRENDIDX	M	2006-03	101.5529	
CHE	CCI	AMPLITUD	LTRENDIDX	M	2006-04	101.5694	
CHE	CCI	AMPLITUD	LTRENDIDX	M	2006-05	101.6261	
CHE	CCI	AMPLITUD	LTRENDIDX	M	2006-06	101.8002	
CHE	CCI	AMPLITUD	LTRENDIDX	M	2006-07	102.024	
CHE	CCI	AMPLITUD	LTRENDIDX	M	2006-08	102.1917	
CHE	CCI	AMPLITUD	LTRENDIDX	M	2006-09	102.2177	
CHE	CCI	AMPLITUD	LTRENDIDX	M	2006-10	102.15	
CHE	CCI	AMPLITUD	LTRENDIDX	M	2006-11	102.047	
CHE	CCI	AMPLITUD	LTRENDIDX	M	2006-12	101.949	
CHE	CCI	AMPLITUD	LTRENDIDX	M	2007-01	101.8837	
CHE	CCI	AMPLITUD	LTRENDIDX	M	2007-02	101.8851	
CHE	CCI	AMPLITUD	LTRENDIDX	M	2007-03	101.9783	
CHE	CCI	AMPLITUD	LTRENDIDX	M	2007-04	102.0994	
CHE	CCI	AMPLITUD	LTRENDIDX	M	2007-05	102.1682	
CHE	CCI	AMPLITUD	LTRENDIDX	M	2007-06	102.1343	
CHE	CCI	AMPLITUD	LTRENDIDX	M	2007-07	102.0749	
CHE	CCI	AMPLITUD	LTRENDIDX	M	2007-08	102.0979	
CHE	CCI	AMPLITUD	LTRENDIDX	M	2007-09	102.271	
CHE	CCI	AMPLITUD	LTRENDIDX	M	2007-10	102.4679	
CHE	CCI	AMPLITUD	LTRENDIDX	M	2007-11	102.4957	
CHE	CCI	AMPLITUD	LTRENDIDX	M	2007-12	102.1994	
CHE	CCI	AMPLITUD	LTRENDIDX	M	2008-01	101.735	
CHE	CCI	AMPLITUD	LTRENDIDX	M	2008-02	101.2963	
CHE	CCI	AMPLITUD	LTRENDIDX	M	2008-03	101.0112	
CHE	CCI	AMPLITUD	LTRENDIDX	M	2008-04	100.8113	
CHE	CCI	AMPLITUD	LTRENDIDX	M	2008-05	100.5837	
CHE	CCI	AMPLITUD	LTRENDIDX	M	2008-06	100.2376	
CHE	CCI	AMPLITUD	LTRENDIDX	M	2008-07	99.79842	
CHE	CCI	AMPLITUD	LTRENDIDX	M	2008-08	99.29738	
CHE	CCI	AMPLITUD	LTRENDIDX	M	2008-09	98.75299	
CHE	CCI	AMPLITUD	LTRENDIDX	M	2008-10	98.21524	
CHE	CCI	AMPLITUD	LTRENDIDX	M	2008-11	97.74567	
CHE	CCI	AMPLITUD	LTRENDIDX	M	2008-12	97.39097	
CHE	CCI	AMPLITUD	LTRENDIDX	M	2009-01	97.08835	
CHE	CCI	AMPLITUD	LTRENDIDX	M	2009-02	96.76698	
CHE	CCI	AMPLITUD	LTRENDIDX	M	2009-03	96.39742	
CHE	CCI	AMPLITUD	LTRENDIDX	M	2009-04	96.05969	
CHE	CCI	AMPLITUD	LTRENDIDX	M	2009-05	95.90749	
CHE	CCI	AMPLITUD	LTRENDIDX	M	2009-06	96.10046	
CHE	CCI	AMPLITUD	LTRENDIDX	M	2009-07	96.55106	
CHE	CCI	AMPLITUD	LTRENDIDX	M	2009-08	97.1975	
CHE	CCI	AMPLITUD	LTRENDIDX	M	2009-09	98.01918	
CHE	CCI	AMPLITUD	LTRENDIDX	M	2009-10	98.85619	
CHE	CCI	AMPLITUD	LTRENDIDX	M	2009-11	99.51234	
CHE	CCI	AMPLITUD	LTRENDIDX	M	2009-12	99.84283	
CHE	CCI	AMPLITUD	LTRENDIDX	M	2010-01	100.0229	
CHE	CCI	AMPLITUD	LTRENDIDX	M	2010-02	100.2776	
CHE	CCI	AMPLITUD	LTRENDIDX	M	2010-03	100.7625	
CHE	CCI	AMPLITUD	LTRENDIDX	M	2010-04	101.3693	
CHE	CCI	AMPLITUD	LTRENDIDX	M	2010-05	101.9327	
CHE	CCI	AMPLITUD	LTRENDIDX	M	2010-06	102.3153	
CHE	CCI	AMPLITUD	LTRENDIDX	M	2010-07	102.5368	
CHE	CCI	AMPLITUD	LTRENDIDX	M	2010-08	102.6006	
CHE	CCI	AMPLITUD	LTRENDIDX	M	2010-09	102.4833	
CHE	CCI	AMPLITUD	LTRENDIDX	M	2010-10	102.2807	
CHE	CCI	AMPLITUD	LTRENDIDX	M	2010-11	102.0835	
CHE	CCI	AMPLITUD	LTRENDIDX	M	2010-12	101.939	
CHE	CCI	AMPLITUD	LTRENDIDX	M	2011-01	101.8061	
CHE	CCI	AMPLITUD	LTRENDIDX	M	2011-02	101.6104	
CHE	CCI	AMPLITUD	LTRENDIDX	M	2011-03	101.2872	
CHE	CCI	AMPLITUD	LTRENDIDX	M	2011-04	100.887	
CHE	CCI	AMPLITUD	LTRENDIDX	M	2011-05	100.4704	
CHE	CCI	AMPLITUD	LTRENDIDX	M	2011-06	100.0788	
CHE	CCI	AMPLITUD	LTRENDIDX	M	2011-07	99.72257	
CHE	CCI	AMPLITUD	LTRENDIDX	M	2011-08	99.41729	
